inverseDemandA,inverseDemandB,zParameter,zParameterLabel,zValue,initialTrips,offDemand,onDemand,offCost,onCost,deltaCost,deltaDemand,paradox,demandTrend,classKey
105,45,variableCostB,Variable-link coefficient b,12,2.3333333333333335,1.176457722981771,1.5217437744140625,52.058746337890625,36.5218505859375,-15.536895751953125,0.3452860514322915,0,ID,NBP_ID
120,15,variableCostB,Variable-link coefficient b,12,8,3.571441650390625,3.076934814453125,66.42864990234375,73.846435546875,7.41778564453125,-0.4945068359375,1,RD,BP_RD
120,18,variableCostB,Variable-link coefficient b,12,6.666666666666667,3.125,2.8571319580078125,63.75,68.5711669921875,4.8211669921875,-0.2678680419921875,1,RD,BP_RD
120,21,variableCostB,Variable-link coefficient b,12,5.714285714285714,2.777753557477679,2.666669573102679,61.66652134486607,64.00006975446429,2.3335484095982224,-0.111083984375,1,RD,BP_RD
120,24,variableCostB,Variable-link coefficient b,12,5,2.5,2.5,60,60,0,0,0,NRD,NBP_NRD
120,27,variableCostB,Variable-link coefficient b,12,4.444444444444445,2.272711859809028,2.352939181857639,58.63627115885417,56.47054036458333,-2.165730794270843,0.08022732204861072,0,ID,NBP_ID
120,30,variableCostB,Variable-link coefficient b,12,4,2.083343505859375,2.222198486328125,57.50006103515625,53.332763671875,-4.16729736328125,0.13885498046875,0,ID,NBP_ID
120,33,variableCostB,Variable-link coefficient b,12,3.6363636363636362,1.9230790571732954,2.105241255326705,56.53847434303977,50.52579012784092,-6.012684215198853,0.18216219815340962,0,ID,NBP_ID
120,36,variableCostB,Variable-link coefficient b,12,3.3333333333333335,1.785710652669271,1.9999949137369792,55.714263916015625,47.9998779296875,-7.714385986328125,0.21428426106770826,0,ID,NBP_ID
120,39,variableCostB,Variable-link coefficient b,12,3.076923076923077,1.666682316706731,1.904719426081731,55.00009390024038,45.713266225961554,-9.286827674278825,0.238037109375,0,ID,NBP_ID
120,42,variableCostB,Variable-link coefficient b,12,2.857142857142857,1.5625,1.8181937081473212,54.375,43.636648995535715,-10.738351004464285,0.2556937081473212,0,ID,NBP_ID
120,45,variableCostB,Variable-link coefficient b,12,2.6666666666666665,1.4705810546875,1.7391357421875,53.823486328125,41.7392578125,-12.084228515625,0.2685546875,0,ID,NBP_ID
135,15,variableCostB,Variable-link coefficient b,12,9,4.285732269287109,3.4615516662597656,70.71439361572266,83.07723999023438,12.362846374511719,-0.8241806030273438,1,RD,BP_RD
135,18,variableCostB,Variable-link coefficient b,12,7.5,3.75,3.214273452758789,67.5,77.14256286621094,9.642562866210938,-0.5357265472412109,1,RD,BP_RD
135,21,variableCostB,Variable-link coefficient b,12,6.428571428571429,3.333320617675781,3.0000032697405135,64.99992370605469,72.00007847377232,7.000154767717632,-0.33331734793526735,1,RD,BP_RD
135,24,variableCostB,Variable-link coefficient b,12,5.625,2.999997138977051,2.8125,62.999982833862305,67.5,4.500017166137695,-0.18749713897705078,1,RD,BP_RD
135,27,variableCostB,Variable-link coefficient b,12,5,2.7272415161132812,2.6470565795898438,61.36344909667969,63.52935791015625,2.1659088134765625,-0.0801849365234375,1,RD,BP_RD
135,30,variableCostB,Variable-link coefficient b,12,4.5,2.4999732971191406,2.4999732971191406,59.999839782714844,59.999359130859375,-0.00048065185546875,0,0,NRD,NBP_NRD
135,33,variableCostB,Variable-link coefficient b,12,4.090909090909091,2.307690707120028,2.368396412242542,58.84614424272018,56.841513893821,-2.004630348899177,0.060705705122514164,0,ID,NBP_ID
135,36,variableCostB,Variable-link coefficient b,12,3.75,2.1428775787353516,2.2499942779541016,57.85726547241211,53.99986267089844,-3.857402801513672,0.10711669921875,0,ID,NBP_ID
135,39,variableCostB,Variable-link coefficient b,12,3.4615384615384617,2.0000134981595554,2.1428357637845554,57.000080988957336,51.42805833082933,-5.572022658128006,0.142822265625,0,ID,NBP_ID
135,42,variableCostB,Variable-link coefficient b,12,3.2142857142857144,1.8749836512974327,2.045467921665736,56.2499019077846,49.091230119977666,-7.158671787806931,0.17048427036830338,0,ID,NBP_ID
135,45,variableCostB,Variable-link coefficient b,12,3,1.7647247314453125,1.9565277099609375,55.588348388671875,46.9566650390625,-8.631683349609375,0.191802978515625,0,ID,NBP_ID
150,15,variableCostB,Variable-link coefficient b,12,10,5,4.0106964111328125,75,89.85029296875003,14.850292968750026,-0.9893035888671875,1,RD,BP_RD
150,18,variableCostB,Variable-link coefficient b,12,8.333333333333334,4.374980926513672,3.5714149475097656,71.24988555908203,85.71395874023438,14.464073181152344,-0.8035659790039062,1,RD,BP_RD
150,21,variableCostB,Variable-link coefficient b,12,7.142857142857143,3.8888931274414067,3.3333097185407365,68.33335876464842,79.99943324497768,11.666074480329257,-0.5555834089006702,1,RD,BP_RD
150,24,variableCostB,Variable-link coefficient b,12,6.25,3.500032424926758,3.125,66.00019454956055,75,8.999805450439453,-0.3750324249267578,1,RD,BP_RD
150,27,variableCostB,Variable-link coefficient b,12,5.555555555555555,3.181838989257813,2.9411739773220487,64.09103393554688,70.58817545572917,6.497141520182296,-0.24066501193576428,1,RD,BP_RD
150,30,variableCostB,Variable-link coefficient b,12,5,2.9166793823242188,2.7777481079101562,62.50007629394531,66.66595458984375,4.1658782958984375,-0.1389312744140625,1,RD,BP_RD
150,33,variableCostB,Variable-link coefficient b,12,4.545454545454546,2.6923092928799712,2.631551569158381,61.15385575727982,63.15723765980113,2.003381902521312,-0.060757723721590384,1,RD,BP_RD
150,36,variableCostB,Variable-link coefficient b,12,4.166666666666667,2.499993642171224,2.499993642171224,59.99996185302735,59.99984741210938,-0.00011444091796875,0,0,NRD,NBP_NRD
150,39,variableCostB,Variable-link coefficient b,12,3.8461538461538463,2.3333329420823317,2.3809286264272833,58.99999765249398,57.1422870342548,-1.8577106182391816,0.04759568434495165,0,ID,NBP_ID
150,42,variableCostB,Variable-link coefficient b,12,3.5714285714285716,2.1874836512974327,2.2727148873465404,58.12490190778458,54.54515729631697,-3.5797446114676106,0.08523123604910765,0,ID,NBP_ID
150,45,variableCostB,Variable-link coefficient b,12,3.3333333333333335,2.058842976888021,2.173894246419271,57.353057861328125,52.1734619140625,-5.179595947265625,0.11505126953125,0,ID,NBP_ID
165,15,variableCostB,Variable-link coefficient b,12,11,5.714298248291016,5.000026702880859,79.2857894897461,90.0003604888916,10.714570999145508,-0.7142715454101562,1,RD,BP_RD
165,18,variableCostB,Variable-link coefficient b,12,9.166666666666666,4.999977747599283,4.187809626261393,74.9998664855957,89.66038735177776,14.660520866182054,-0.8121681213378906,1,RD,BP_RD
165,21,variableCostB,Variable-link coefficient b,12,7.857142857142857,4.444430215018135,3.6666406903948103,71.66658129010881,87.99937656947544,16.332795279366636,-0.7777895246233251,1,RD,BP_RD
165,24,variableCostB,Variable-link coefficient b,12,6.875,4.0000224113464355,3.4375,69.00013446807861,82.5,13.499865531921387,-0.5625224113464355,1,RD,BP_RD
165,27,variableCostB,Variable-link coefficient b,12,6.111111111111111,3.6363516913519973,3.2352913750542536,66.81811014811198,77.64699300130209,10.828882853190109,-0.40106031629774375,1,RD,BP_RD
165,30,variableCostB,Variable-link coefficient b,12,5.5,3.3333091735839844,3.055522918701172,64.9998550415039,73.33255004882812,8.332695007324219,-0.2777862548828125,1,RD,BP_RD
165,33,variableCostB,Variable-link coefficient b,12,5,3.0768966674804688,2.8947067260742188,63.46138000488281,69.47296142578125,6.0115814208984375,-0.18218994140625,1,RD,BP_RD
165,36,variableCostB,Variable-link coefficient b,12,4.583333333333333,2.8571351369222002,2.749993006388346,62.1428108215332,65.99983215332031,3.8570213317871094,-0.10714213053385402,1,RD,BP_RD
165,39,variableCostB,Variable-link coefficient b,12,4.230769230769231,2.6666641235351562,2.619021489070012,60.99998474121094,62.85651573768029,1.8565309964693526,-0.04764263446514416,1,RD,BP_RD
165,42,variableCostB,Variable-link coefficient b,12,3.9285714285714284,2.499986376081194,2.499986376081194,59.99991825648716,59.99967302594865,-0.00024523053851055465,0,0,NRD,NBP_NRD
165,45,variableCostB,Variable-link coefficient b,12,3.6666666666666665,2.3529586791992188,2.3912836710611978,59.11775207519531,57.39080810546875,-1.7269439697265625,0.03832499186197902,0,ID,NBP_ID
180,15,variableCostB,Variable-link coefficient b,12,12,6.4286041259765625,6,83.57162475585938,90,6.428375244140625,-0.4286041259765625,1,RD,BP_RD
180,18,variableCostB,Variable-link coefficient b,12,10,5.625,5,78.75,90,11.25,-0.625,1,RD,BP_RD
180,21,variableCostB,Variable-link coefficient b,12,8.571428571428571,4.999989100864955,4.285714285714286,74.99993460518974,89.99999999999999,15.00006539481025,-0.7142748151506693,1,RD,BP_RD
180,24,variableCostB,Variable-link coefficient b,12,7.5,4.500017166137695,3.765707015991211,72.00010299682617,89.62696175575259,17.626858758926417,-0.7343101501464844,1,RD,BP_RD
180,27,variableCostB,Variable-link coefficient b,12,6.666666666666667,4.0909067789713545,3.5294342041015625,69.54544067382812,84.7064208984375,15.160980224609375,-0.561472574869792,1,RD,BP_RD
180,30,variableCostB,Variable-link coefficient b,12,6,3.75,3.3332977294921875,67.5,79.9991455078125,12.4991455078125,-0.4167022705078125,1,RD,BP_RD
180,33,variableCostB,Variable-link coefficient b,12,5.454545454545454,3.4615672718394883,3.1578618829900567,65.76940363103694,75.78868519176136,10.019281560724423,-0.30370538884943166,1,RD,BP_RD
180,36,variableCostB,Variable-link coefficient b,12,5,3.2143020629882812,2.9999923706054688,64.28581237792969,71.99981689453125,7.7140045166015625,-0.2143096923828125,1,RD,BP_RD
180,39,variableCostB,Variable-link coefficient b,12,4.615384615384615,3.0000070425180283,2.85711435171274,63.00004225510817,68.57074444110576,5.57070218599759,-0.14289269080528832,1,RD,BP_RD
180,42,variableCostB,Variable-link coefficient b,12,4.285714285714286,2.8125,2.727257864815849,61.875,65.45418875558038,3.5791887555803754,-0.08524213518415102,1,RD,BP_RD
180,45,variableCostB,Variable-link coefficient b,12,4,2.647064208984375,2.608673095703125,60.88238525390625,62.608154296875,1.72576904296875,-0.03839111328125,1,RD,BP_RD
195,15,variableCostB,Variable-link coefficient b,12,13,7.142848968505859,7.009349822998047,87.85709381103516,90.22899989763896,2.3719060866038006,-0.1334991455078125,1,RD,BP_RD
195,18,variableCostB,Variable-link coefficient b,12,10.833333333333334,6.250003178914389,5.838314692179362,82.50001907348633,89.94227968321903,7.442260609732699,-0.41168848673502634,1,RD,BP_RD
195,21,variableCostB,Variable-link coefficient b,12,9.285714285714286,5.555580684116908,5.000019073486329,78.33348410470145,90.00025749206544,11.666773387363989,-0.555561610630579,1,RD,BP_RD
195,24,variableCostB,Variable-link coefficient b,12,8.125,4.999988079071045,4.3918776512146,74.99992847442627,89.65515847206105,14.655229997634777,-0.6081104278564453,1,RD,BP_RD
195,27,variableCostB,Variable-link coefficient b,12,7.222222222222222,4.5454343159993496,3.898436228434244,72.2726058959961,89.99825407620732,17.725648180211223,-0.6469980875651054,1,RD,BP_RD
195,30,variableCostB,Variable-link coefficient b,12,6.5,4.166690826416016,3.611072540283203,70.0001449584961,86.66574096679688,16.66559600830078,-0.5556182861328125,1,RD,BP_RD
195,33,variableCostB,Variable-link coefficient b,12,5.909090909090909,3.8461477106267763,3.4210170399058955,68.07688626376066,82.1044089577415,14.027522693980842,-0.42513067072088084,1,RD,BP_RD
195,36,variableCostB,Variable-link coefficient b,12,5.416666666666667,3.5714244842529297,3.2499917348225913,66.42854690551758,77.99980163574219,11.57125473022461,-0.3214327494303384,1,RD,BP_RD
195,39,variableCostB,Variable-link coefficient b,12,5,3.3333206176757812,3.0952072143554688,64.99992370605469,74.28497314453125,9.285049438476562,-0.2381134033203125,1,RD,BP_RD
195,42,variableCostB,Variable-link coefficient b,12,4.642857142857143,3.124980926513672,2.9545293535505017,63.74988555908203,70.90870448521204,7.15881892613001,-0.17045157296317015,1,RD,BP_RD
195,45,variableCostB,Variable-link coefficient b,12,4.333333333333333,2.9411799112955728,2.826062520345052,62.64707946777343,67.82550048828125,5.17842102050782,-0.11511739095052098,1,RD,BP_RD
210,15,variableCostB,Variable-link coefficient b,12,14,7.857135772705078,7.857135772705078,92.14281463623047,92.56007582664489,0.4172611904144219,0,1,NRD,BP_NRD
210,18,variableCostB,Variable-link coefficient b,12,11.666666666666666,6.874968210856119,6.653334299723307,86.2498092651367,90.27502966986764,4.025220404730931,-0.2216339111328125,1,RD,BP_RD
210,21,variableCostB,Variable-link coefficient b,12,10,6.111106872558594,5.729179382324219,81.66664123535156,90.00013074638431,8.333489511032752,-0.381927490234375,1,RD,BP_RD
210,24,variableCostB,Variable-link coefficient b,12,8.75,5.500025749206543,5.000014305114746,78.00015449523926,90.00019311904907,12.000038623809814,-0.5000114440917969,1,RD,BP_RD
210,27,variableCostB,Variable-link coefficient b,12,7.777777777777778,4.999995761447482,4.449144999186198,74.99997456868489,89.99987139020647,14.999896821521574,-0.5508507622612839,1,RD,BP_RD
210,30,variableCostB,Variable-link coefficient b,12,7,4.583335876464844,4.007648468017578,72.50001525878906,89.78657063802075,17.286555379231686,-0.5756874084472656,1,RD,BP_RD
210,33,variableCostB,Variable-link coefficient b,12,6.363636363636363,4.230755892666903,3.6841721968217325,70.38453535600142,88.42013272372158,18.035597367720158,-0.5465836958451709,1,RD,BP_RD
210,36,variableCostB,Variable-link coefficient b,12,5.833333333333333,3.9285723368326817,3.4999910990397134,68.5714340209961,83.99978637695311,15.428352355957017,-0.4285812377929683,1,RD,BP_RD
210,39,variableCostB,Variable-link coefficient b,12,5.384615384615385,3.6666341928335333,3.3333000769981975,66.99980515700119,79.99920184795673,12.999396690955535,-0.3333341158353358,1,RD,BP_RD
210,42,variableCostB,Variable-link coefficient b,12,5,3.4375,3.1818008422851562,65.625,76.36322021484375,10.73822021484375,-0.25569915771484375,1,RD,BP_RD
210,45,variableCostB,Variable-link coefficient b,12,4.666666666666667,3.2352854410807295,3.0434519449869795,64.41171264648438,73.0428466796875,8.631134033203125,-0.19183349609375,1,RD,BP_RD
225,15,variableCostB,Variable-link coefficient b,12,15,8.57142448425293,8.57142448425293,96.42854690551758,96.91783220767978,0.4892853021622017,0,1,NRD,BP_NRD
225,18,variableCostB,Variable-link coefficient b,12,12.5,7.500028610229492,7.500028610229492,90.00017166137695,90.38142454624175,0.3812528848647929,0,1,NRD,BP_NRD
225,21,variableCostB,Variable-link coefficient b,12,10.714285714285714,6.6666330610002795,6.428595951625279,84.99979836600167,90.00020027160645,5.000401905604775,-0.2380371093750009,1,RD,BP_RD
225,24,variableCostB,Variable-link coefficient b,12,9.375,6.000030040740967,5.625021457672119,81.0001802444458,90.00022888183594,9.000048637390137,-0.37500858306884766,1,RD,BP_RD
225,27,variableCostB,Variable-link coefficient b,12,8.333333333333334,5.454540252685547,5.000019073486328,77.72724151611328,90.00025749206543,12.273015975952148,-0.45452117919921875,1,RD,BP_RD
225,30,variableCostB,Variable-link coefficient b,12,7.5,5.000009536743164,4.500017166137695,75.00005722045898,90.00028610229492,15.000228881835938,-0.49999237060546875,1,RD,BP_RD
225,33,variableCostB,Variable-link coefficient b,12,6.818181818181818,4.61537621238015,4.101536490700462,72.6922572742809,89.99947820037104,17.30722092609014,-0.5138397216796884,1,RD,BP_RD
225,36,variableCostB,Variable-link coefficient b,12,6.25,4.285669326782227,3.7625789642333984,70.71401596069336,89.5531345208486,18.839118560155242,-0.5230903625488281,1,RD,BP_RD
225,39,variableCostB,Variable-link coefficient b,12,5.769230769230769,4.000018193171574,3.5713929396409254,69.00010915902945,85.7134305513822,16.713321392352753,-0.4286252535306483,1,RD,BP_RD
225,42,variableCostB,Variable-link coefficient b,12,5.357142857142857,3.75002452305385,3.4090723310198108,67.5001471383231,81.81773594447546,14.317588806152358,-0.34095219203403904,1,RD,BP_RD
225,45,variableCostB,Variable-link coefficient b,12,5,3.5293960571289062,3.2608413696289062,66.17637634277344,78.26019287109375,12.083816528320312,-0.2685546875,1,RD,BP_RD
240,15,variableCostB,Variable-link coefficient b,12,16,9.285736083984375,9.285736083984375,100.71441650390625,101.27572822570797,0.5613117218017152,0,1,NRD,BP_NRD
240,18,variableCostB,Variable-link coefficient b,12,13.333333333333334,8.125,8.125,93.75,94.19427083333332,0.44427083333332007,0,1,NRD,BP_NRD
240,21,variableCostB,Variable-link coefficient b,12,11.428571428571429,7.222246442522321,7.142857142857142,88.33347865513393,90.00000000000001,1.6665213448660836,-0.07938929966517883,1,RD,BP_RD
240,24,variableCostB,Variable-link coefficient b,12,10,6.499977111816406,6.25,83.99986267089844,90,6.0001373291015625,-0.24997711181640625,1,RD,BP_RD
240,27,variableCostB,Variable-link coefficient b,12,8.88888888888889,5.909118652343748,5.555555555555555,80.45471191406249,90,9.545288085937514,-0.35356309678819287,1,RD,BP_RD
240,30,variableCostB,Variable-link coefficient b,12,8,5.416656494140625,5,77.49993896484375,90,12.50006103515625,-0.416656494140625,1,RD,BP_RD
240,33,variableCostB,Variable-link coefficient b,12,7.2727272727272725,5,4.545454545454545,75,89.99999999999999,14.999999999999986,-0.45454545454545503,1,RD,BP_RD
240,36,variableCostB,Variable-link coefficient b,12,6.666666666666667,4.6428680419921875,4.166666666666667,72.85720825195312,90,17.142791748046875,-0.47620137532552054,1,RD,BP_RD
240,39,variableCostB,Variable-link coefficient b,12,6.153846153846154,4.333355243389424,3.8461538461538467,71.00013146033655,89.99999999999997,18.999868539663424,-0.48720139723557754,1,RD,BP_RD
240,42,variableCostB,Variable-link coefficient b,12,5.714285714285714,4.0625,3.6363438197544635,69.375,87.27225167410712,17.897251674107125,-0.4261561802455365,1,RD,BP_RD
240,45,variableCostB,Variable-link coefficient b,12,5.333333333333333,3.8235270182291665,3.478230794270833,67.94116210937499,83.4775390625,15.536376953125014,-0.3452962239583335,1,RD,BP_RD
255,15,variableCostB,Variable-link coefficient b,12,17,10.000009536743164,10.000009536743164,105.00005722045898,105.63339151541392,0.6333342949549348,0,1,NRD,BP_NRD
255,18,variableCostB,Variable-link coefficient b,12,14.166666666666666,8.750001589457193,8.750001589457193,97.50000953674316,98.00730136368017,0.5072918269370064,0,1,NRD,BP_NRD
255,21,variableCostB,Variable-link coefficient b,12,12.142857142857142,7.777767181396484,7.777767181396484,91.6666030883789,92.07586127916971,0.4092581907908084,0,1,NRD,BP_NRD
255,24,variableCostB,Variable-link coefficient b,12,10.625,7.000014781951904,6.885230541229248,87.00008869171143,90.11013606190681,3.110047370195389,-0.11478424072265625,1,RD,BP_RD
255,27,variableCostB,Variable-link coefficient b,12,9.444444444444445,6.36360804239909,6.104713016086155,83.18164825439453,90.21568079347959,7.034032539085061,-0.2588950263129348,1,RD,BP_RD
255,30,variableCostB,Variable-link coefficient b,12,8.5,5.833341598510742,5.511816024780273,80.00004959106445,89.89539657433829,9.89534698327384,-0.32152557373046875,1,RD,BP_RD
255,33,variableCostB,Variable-link coefficient b,12,7.7272727272727275,5.3846307234330615,5.000012137673118,77.30778434059837,90.00016385858709,12.692379517988712,-0.38461858575994334,1,RD,BP_RD
255,36,variableCostB,Variable-link coefficient b,12,7.083333333333333,5.000004768371582,4.58631674448649,75.00002861022949,89.91164335674712,14.911614746517628,-0.41368802388509174,1,RD,BP_RD
255,39,variableCostB,Variable-link coefficient b,12,6.538461538461538,4.666645343487078,4.235842778132511,72.99987206092247,89.82321575849484,16.82334369757237,-0.4308025653545666,1,RD,BP_RD
255,42,variableCostB,Variable-link coefficient b,12,6.071428571428571,4.375002724783762,3.935135432652065,71.25001634870257,89.99891567711067,18.7488993284081,-0.43986729213169706,1,RD,BP_RD
255,45,variableCostB,Variable-link coefficient b,12,5.666666666666667,4.117663065592448,3.6956202189127607,69.70597839355467,88.69488525390625,18.988906860351577,-0.4220428466796875,1,RD,BP_RD
270,15,variableCostB,Variable-link coefficient b,12,18,10.714313507080078,10.714313507080078,109.28588104248047,109.99124098777772,0.7053599452972463,0,1,NRD,BP_NRD
270,18,variableCostB,Variable-link coefficient b,12,15,9.375,9.375,101.25,101.82031249999997,0.5703124999999716,0,1,NRD,BP_NRD
270,21,variableCostB,Variable-link coefficient b,12,12.857142857142858,8.333375113351003,8.333375113351003,95.00025068010602,95.4655326707023,0.4652819905962815,0,1,NRD,BP_NRD
270,24,variableCostB,Variable-link coefficient b,12,11.25,7.500014305114746,7.500014305114746,90.00008583068848,90.38133727312088,0.3812514424324007,0,1,NRD,BP_NRD
270,27,variableCostB,Variable-link coefficient b,12,10,6.818199157714844,6.656837463378906,85.90919494628906,90.30202738444011,4.392832438151046,-0.1613616943359375,1,RD,BP_RD
270,30,variableCostB,Variable-link coefficient b,12,9,6.250019073486328,6.000011444091797,82.50011444091797,90.0001072883606,7.499992847442627,-0.25000762939453125,1,RD,BP_RD
270,33,variableCostB,Variable-link coefficient b,12,8.181818181818182,5.769226767800072,5.465604608709162,79.61536060680044,89.75120898160067,10.135848374800233,-0.30362215909091006,1,RD,BP_RD
270,36,variableCostB,Variable-link coefficient b,12,7.5,5.357122421264648,5.000009536743164,77.14273452758789,90.00012874603271,12.857394218444824,-0.3571128845214844,1,RD,BP_RD
270,39,variableCostB,Variable-link coefficient b,12,6.923076923076923,5.000020540677584,4.623263432429388,75.0001232440655,89.99961727827029,14.999494034204787,-0.37675710824819575,1,RD,BP_RD
270,42,variableCostB,Variable-link coefficient b,12,6.428571428571429,4.687483651297432,4.285697937011719,73.12490190778459,89.99969959259033,16.874797684805742,-0.4017857142857135,1,RD,BP_RD
270,45,variableCostB,Variable-link coefficient b,12,6,4.4117889404296875,4.0059356689453125,71.47073364257812,89.75076171874991,18.28002807617179,-0.405853271484375,1,RD,BP_RD
90,15,variableCostB,Variable-link coefficient b,16,6,1.9565277099609375,1.9148712158203125,60.6522216796875,61.27587890625,0.6236572265625,-0.041656494140625,1,RD,BP_RD
90,18,variableCostB,Variable-link coefficient b,16,5,1.7307662963867188,1.7999649047851562,58.84613037109375,57.598876953125,-1.24725341796875,0.0691986083984375,0,ID,NBP_ID
90,21,variableCostB,Variable-link coefficient b,16,4.285714285714286,1.5517207554408483,1.6981397356305805,57.413766043526785,54.34047154017858,-3.073294503348208,0.1464189801897322,0,ID,NBP_ID
90,24,variableCostB,Variable-link coefficient b,16,3.75,1.40625,1.6071224212646484,56.25,51.42791748046875,-4.82208251953125,0.20087242126464844,0,ID,NBP_ID
90,27,variableCostB,Variable-link coefficient b,16,3.3333333333333335,1.2857309977213542,1.5254465738932292,55.285847981770836,48.814290364583336,-6.4715576171875,0.239715576171875,0,ID,NBP_ID
90,30,variableCostB,Variable-link coefficient b,16,3,1.1841888427734375,1.4516143798828125,54.4735107421875,46.45166015625,-8.0218505859375,0.267425537109375,0,ID,NBP_ID
90,33,variableCostB,Variable-link coefficient b,16,2.727272727272727,1.0975924405184658,1.384651877663352,53.78073952414773,44.308860085227266,-9.47187943892046,0.28705943714488624,0,ID,NBP_ID
90,36,variableCostB,Variable-link coefficient b,16,2.5,1.0227584838867188,1.3235092163085938,53.18206787109375,42.352294921875,-10.82977294921875,0.300750732421875,0,ID,NBP_ID
90,39,variableCostB,Variable-link coefficient b,16,2.3076923076923075,0.9574655386117787,1.2676180326021633,52.65972430889423,40.563777043269226,-12.095947265625007,0.3101524939903846,0,ID,NBP_ID
90,42,variableCostB,Variable-link coefficient b,16,2.142857142857143,0.8999960763113841,1.2162453787667409,52.19996861049108,38.91985212053571,-13.280116489955368,0.31624930245535676,0,ID,NBP_ID
90,45,variableCostB,Variable-link coefficient b,16,2,0.849029541015625,1.168853759765625,51.792236328125,37.4033203125,-14.388916015625,0.31982421875,0,ID,NBP_ID
105,15,variableCostB,Variable-link coefficient b,16,7,2.608684539794922,2.2340431213378906,65.86947631835938,71.4893798828125,5.619903564453125,-0.37464141845703125,1,RD,BP_RD
105,18,variableCostB,Variable-link coefficient b,16,5.833333333333333,2.3077074686686196,2.099959055582682,63.461659749348954,67.19868977864583,3.737030029296875,-0.2077484130859375,1,RD,BP_RD
105,21,variableCostB,Variable-link coefficient b,16,5,2.0689773559570312,1.9811630249023438,61.55181884765625,63.397216796875,1.84539794921875,-0.0878143310546875,1,RD,BP_RD
105,24,variableCostB,Variable-link coefficient b,16,4.375,1.8749761581420898,1.8749761581420898,59.99980926513672,59.999237060546875,-0.00057220458984375,0,0,NRD,NBP_NRD
105,27,variableCostB,Variable-link coefficient b,16,3.888888888888889,1.7142952813042536,1.7796876695421004,58.71436225043404,56.950005425347214,-1.7643568250868285,0.06539238823784688,0,ID,NBP_ID
105,30,variableCostB,Variable-link coefficient b,16,3.5,1.5789680480957031,1.6935234069824219,57.631744384765625,54.1927490234375,-3.438995361328125,0.11455535888671875,0,ID,NBP_ID
105,33,variableCostB,Variable-link coefficient b,16,3.1818181818181817,1.4634149724786933,1.6154271906072442,56.70731977982955,51.69367009943181,-5.013649680397734,0.1520122181285508,0,ID,NBP_ID
105,36,variableCostB,Variable-link coefficient b,16,2.9166666666666665,1.3636716206868489,1.5440940856933594,55.909372965494796,49.4110107421875,-6.498362223307296,0.1804224650065105,0,ID,NBP_ID
105,39,variableCostB,Variable-link coefficient b,16,2.6923076923076925,1.2766031118539667,1.4788877047025242,55.21282489483173,47.32440655048078,-7.888418344350953,0.2022845928485575,0,ID,NBP_ID
105,42,variableCostB,Variable-link coefficient b,16,2.5,1.1999893188476562,1.4189529418945312,54.59991455078125,45.406494140625,-9.19342041015625,0.218963623046875,0,ID,NBP_ID
105,45,variableCostB,Variable-link coefficient b,16,2.3333333333333335,1.1320953369140625,1.3636627197265625,54.0567626953125,43.63720703125,-10.4195556640625,0.2315673828125,0,ID,NBP_ID
120,15,variableCostB,Variable-link coefficient b,16,8,3.260894775390625,2.553192138671875,71.087158203125,81.7021484375,10.614990234375,-0.70770263671875,1,RD,BP_RD
120,18,variableCostB,Variable-link coefficient b,16,6.666666666666667,2.8845977783203125,2.3999786376953125,68.0767822265625,76.79931640625,8.7225341796875,-0.484619140625,1,RD,BP_RD
120,21,variableCostB,Variable-link coefficient b,16,5.714285714285714,2.5861903599330356,2.2641863141741068,65.68952287946428,72.45396205357142,6.764439174107139,-0.3220040457589288,1,RD,BP_RD
120,24,variableCostB,Variable-link coefficient b,16,5,2.34375,2.1428298950195312,63.75,68.570556640625,4.820556640625,-0.20092010498046875,1,RD,BP_RD
120,27,variableCostB,Variable-link coefficient b,16,4.444444444444445,2.1428426106770835,2.0339287651909728,62.142740885416664,65.08572048611113,2.942979600694464,-0.10891384548611072,1,RD,BP_RD
120,30,variableCostB,Variable-link coefficient b,16,4,1.973663330078125,1.935455322265625,60.789306640625,61.9345703125,1.145263671875,-0.0382080078125,1,RD,BP_RD
120,33,variableCostB,Variable-link coefficient b,16,3.6363636363636362,1.8292513760653408,1.8461747602982954,59.63401100852273,59.07759232954545,-0.5564186789772734,0.016923384232954586,0,ID,NBP_ID
120,36,variableCostB,Variable-link coefficient b,16,3.3333333333333335,1.704533894856771,1.7647043863932292,58.63627115885417,56.470540364583336,-2.1657307942708357,0.06017049153645826,0,ID,NBP_ID
120,39,variableCostB,Variable-link coefficient b,16,3.076923076923077,1.5957876352163465,1.6901573768028844,57.766301081730774,54.08503605769231,-3.681265024038467,0.09436974158653788,0,ID,NBP_ID
120,42,variableCostB,Variable-link coefficient b,16,2.857142857142857,1.500026157924107,1.6216605050223216,57.00020926339285,51.89313616071429,-5.107073102678555,0.12163434709821463,0,ID,NBP_ID
120,45,variableCostB,Variable-link coefficient b,16,2.6666666666666665,1.4150797526041665,1.5584716796875,56.32063802083332,49.87109375,-6.4495442708333215,0.14339192708333348,0,ID,NBP_ID
135,15,variableCostB,Variable-link coefficient b,16,9,3.9130210876464844,3.0089149475097656,76.30416870117188,89.87517578125,13.571007080078118,-0.9041061401367188,1,RD,BP_RD
